"country_or_area","year","unit","geothermal","hydro","nuclear_electricity","solar_electricity","tide_wave_and_ocean_electricity","wind_electricity","total","alpha.3"
"Benin",2000,"Kilowatt-hours, Million",0,2,0,0,0,0,2,"BEN"
"Benin",2003,"Kilowatt-hours, Million",0,2,0,0,0,0,2,"BEN"
"Benin",1995,"Kilowatt-hours, Million",0,0,0,0,0,0,0,"BEN"
"Benin",2001,"Kilowatt-hours, Million",0,2,0,0,0,0,2,"BEN"
"Bhutan",2002,"Kilowatt-hours, Million",0,2200,0,0,0,0,2200,"BTN"
"Bhutan",1996,"Kilowatt-hours, Million",0,1972,0,0,0,0,1972,"BTN"
"Bhutan",1999,"Kilowatt-hours, Million",0,1800,0,0,0,0,1800,"BTN"
"Bhutan",2011,"Kilowatt-hours, Million",0,7067.2,0,0,0,0,7067.2,"BTN"
"Bhutan",2003,"Kilowatt-hours, Million",0,2527,0,0,0,0,2527,"BTN"
"Bhutan",2001,"Kilowatt-hours, Million",0,2058.95,0,0,0,0,2058.95,"BTN"
"Bhutan",1994,"Kilowatt-hours, Million",0,1685,0,0,0,0,1685,"BTN"
"Bhutan",1995,"Kilowatt-hours, Million",0,1630,0,0,0,0,1630,"BTN"
"Bhutan",2009,"Kilowatt-hours, Million",0,6998,0,0,0,0,6998,"BTN"
"Bhutan",2000,"Kilowatt-hours, Million",0,1810,0,0,0,0,1810,"BTN"
"Bhutan",2004,"Kilowatt-hours, Million",0,2353,0,0,0,0,2353,"BTN"
"Bhutan",2007,"Kilowatt-hours, Million",0,6560,0,0,0,0,6560,"BTN"
"Bhutan",2010,"Kilowatt-hours, Million",0,7328,0,0,0,0,7328,"BTN"
"Bhutan",1997,"Kilowatt-hours, Million",0,1838,0,0,0,0,1838,"BTN"
"Bhutan",2014,"Kilowatt-hours, Million",0,7003.36,0,0,0,0,7003.36,"BTN"
"Bhutan",2008,"Kilowatt-hours, Million",0,6961,0,0,0,0,6961,"BTN"
"Bhutan",2012,"Kilowatt-hours, Million",0,6826.5,0,0,0,0,6826.5,"BTN"
"Bhutan",1998,"Kilowatt-hours, Million",0,1801,0,0,0,0,1801,"BTN"
"Bhutan",2005,"Kilowatt-hours, Million",0,2646,0,0,0,0,2646,"BTN"
"Bhutan",2013,"Kilowatt-hours, Million",0,7639.64,0,0,0,0,7639.64,"BTN"
"Bhutan",2006,"Kilowatt-hours, Million",0,4519,0,0,0,0,4519,"BTN"
"Bolivia (Plur. State of)",2002,"Kilowatt-hours, Million",0,2203,0,0,0,0,2203,"BOL"
"Bolivia (Plur. State of)",1995,"Kilowatt-hours, Million",0,1305,0,0,0,0,1305,"BOL"
"Bolivia (Plur. State of)",1996,"Kilowatt-hours, Million",0,1466,0,0,0,0,1466,"BOL"
"Bolivia (Plur. State of)",1999,"Kilowatt-hours, Million",0,1786,0,0,0,0,1786,"BOL"
"Bolivia (Plur. State of)",2011,"Kilowatt-hours, Million",0,2347,0,3,0,0,2350,"BOL"
"Bolivia (Plur. State of)",2003,"Kilowatt-hours, Million",0,2029,0,0,0,0,2029,"BOL"
"Bolivia (Plur. State of)",2004,"Kilowatt-hours, Million",0,2168.2,0,0,0,0,2168.2,"BOL"
"Bolivia (Plur. State of)",2008,"Kilowatt-hours, Million",0,2310,0,1,0,0,2311,"BOL"
"Bolivia (Plur. State of)",2009,"Kilowatt-hours, Million",0,2296,0,2,0,0,2298,"BOL"
"Bolivia (Plur. State of)",2006,"Kilowatt-hours, Million",0,2159,0,0,0,0,2159,"BOL"
"Bolivia (Plur. State of)",1998,"Kilowatt-hours, Million",0,1556,0,0,0,0,1556,"BOL"
"Bolivia (Plur. State of)",2014,"Kilowatt-hours, Million",0,2251,0,6,0,8,2265,"BOL"
"Bolivia (Plur. State of)",2007,"Kilowatt-hours, Million",0,2319,0,0,0,0,2319,"BOL"
"Bolivia (Plur. State of)",2000,"Kilowatt-hours, Million",0,1945,0,0,0,0,1945,"BOL"
"Bolivia (Plur. State of)",2001,"Kilowatt-hours, Million",0,2129,0,0,0,0,2129,"BOL"
"Bolivia (Plur. State of)",1994,"Kilowatt-hours, Million",0,1365,0,0,0,0,1365,"BOL"
"Bolivia (Plur. State of)",2012,"Kilowatt-hours, Million",0,2352,0,3,0,0,2355,"BOL"
"Bolivia (Plur. State of)",2013,"Kilowatt-hours, Million",0,2535,0,3,0,1,2539,"BOL"
"Bolivia (Plur. State of)",1997,"Kilowatt-hours, Million",0,1565,0,0,0,0,1565,"BOL"
"Bolivia (Plur. State of)",2010,"Kilowatt-hours, Million",0,2182,0,3,0,0,2185,"BOL"
"Bolivia (Plur. State of)",2005,"Kilowatt-hours, Million",0,1964,0,0,0,0,1964,"BOL"
"Bonaire, St Eustatius, Saba",2014,"Kilowatt-hours, Million",0,0,0,0,0,2.2,2.2,"BES"
"Bosnia and Herzegovina",1996,"Kilowatt-hours, Million",0,5156,0,0,0,0,5156,"BIH"
"Bosnia and Herzegovina",1999,"Kilowatt-hours, Million",0,5532,0,0,0,0,5532,"BIH"
"Bosnia and Herzegovina",2002,"Kilowatt-hours, Million",0,5268,0,0,0,0,5268,"BIH"
"Bosnia and Herzegovina",1998,"Kilowatt-hours, Million",0,4557,0,0,0,0,4557,"BIH"
"Bosnia and Herzegovina",2009,"Kilowatt-hours, Million",0,6239,0,0,0,0,6239,"BIH"
"Bosnia and Herzegovina",1995,"Kilowatt-hours, Million",0,3643,0,0,0,0,3643,"BIH"
"Bosnia and Herzegovina",2005,"Kilowatt-hours, Million",0,5998,0,0,0,0,5998,"BIH"
"Bosnia and Herzegovina",2001,"Kilowatt-hours, Million",0,5181,0,0,0,0,5181,"BIH"
"Bosnia and Herzegovina",2007,"Kilowatt-hours, Million",0,4001,0,0,0,0,4001,"BIH"
"Bosnia and Herzegovina",2003,"Kilowatt-hours, Million",0,4501,0,0,0,0,4501,"BIH"
"Bosnia and Herzegovina",2008,"Kilowatt-hours, Million",0,4867,0,0,0,0,4867,"BIH"
"Bosnia and Herzegovina",2012,"Kilowatt-hours, Million",0,4215,0,0,0,0,4215,"BIH"
"Bosnia and Herzegovina",1994,"Kilowatt-hours, Million",0,3459,0,0,0,0,3459,"BIH"
"Bosnia and Herzegovina",2006,"Kilowatt-hours, Million",0,5857,0,0,0,0,5857,"BIH"
"Bosnia and Herzegovina",1997,"Kilowatt-hours, Million",0,4655,0,0,0,0,4655,"BIH"
"Bosnia and Herzegovina",2013,"Kilowatt-hours, Million",0,7236,0,0,0,0,7236,"BIH"
"Bosnia and Herzegovina",2004,"Kilowatt-hours, Million",0,5979,0,0,0,0,5979,"BIH"
"Bosnia and Herzegovina",2000,"Kilowatt-hours, Million",0,5094,0,0,0,0,5094,"BIH"
"Bosnia and Herzegovina",2011,"Kilowatt-hours, Million",0,4387,0,0,0,0,4387,"BIH"
"Bosnia and Herzegovina",2010,"Kilowatt-hours, Million",0,8026,0,0,0,0,8026,"BIH"
"Bosnia and Herzegovina",2014,"Kilowatt-hours, Million",0,5935,0,0,0,0,5935,"BIH"
"Botswana",2012,"Kilowatt-hours, Million",0,0,0,1.3,0,0,1.3,"BWA"
"Botswana",2014,"Kilowatt-hours, Million",0,0,0,2,0,0,2,"BWA"
"Botswana",2013,"Kilowatt-hours, Million",0,0,0,1.3,0,0,1.3,"BWA"
"Brazil",2003,"Kilowatt-hours, Million",0,305616,13358,0,0,0,318974,"BRA"
"Brazil",1999,"Kilowatt-hours, Million",0,293000,3977,0,0,0,296977,"BRA"
"Brazil",2004,"Kilowatt-hours, Million",0,320797,11611,0,0,0,332408,"BRA"
"Brazil",1997,"Kilowatt-hours, Million",0,278972,3169,0,0,0,282141,"BRA"
"Brazil",2012,"Kilowatt-hours, Million",0,415342,16038,0,0,5050,436430,"BRA"
"Brazil",2001,"Kilowatt-hours, Million",0,267876,14279,0,0,0,282155,"BRA"
"Brazil",1996,"Kilowatt-hours, Million",0,265769,2429,0,0,0,268198,"BRA"
"Brazil",1995,"Kilowatt-hours, Million",0,253905,2519,0,0,0,256424,"BRA"
"Brazil",2011,"Kilowatt-hours, Million",0,428333,15659,0,0,2705,446697,"BRA"
"Brazil",2014,"Kilowatt-hours, Million",0,373439,15378,16,0,12211,401044,"BRA"
"Brazil",1998,"Kilowatt-hours, Million",0,291469,3265,0,0,0,294734,"BRA"
"Brazil",2007,"Kilowatt-hours, Million",0,374015,12350,0,0,645,387010,"BRA"
"Brazil",2006,"Kilowatt-hours, Million",0,348805,13754,0,0,0,362559,"BRA"
"Brazil",2005,"Kilowatt-hours, Million",0,337457,9855,0,0,0,347312,"BRA"
"Brazil",2013,"Kilowatt-hours, Million",0,390992,15450,7,0,6579,413028,"BRA"
"Brazil",1994,"Kilowatt-hours, Million",0,242705,1800,0,0,0,244505,"BRA"
"Brazil",2008,"Kilowatt-hours, Million",0,369556,13969,0,0,837,384362,"BRA"
"Brazil",2009,"Kilowatt-hours, Million",0,390988,12957,0,0,1238,405183,"BRA"
"Brazil",2010,"Kilowatt-hours, Million",0,403289,14523,0,0,2177,419989,"BRA"
"Brazil",2000,"Kilowatt-hours, Million",0,304403,6046,0,0,0,310449,"BRA"
"Brazil",2002,"Kilowatt-hours, Million",0,286092,13836,0,0,0,299928,"BRA"
"Brunei Darussalam",2012,"Kilowatt-hours, Million",0,0,0,2,0,0,2,"BRN"
"Brunei Darussalam",2014,"Kilowatt-hours, Million",0,0,0,2,0,0,2,"BRN"
"Brunei Darussalam",2011,"Kilowatt-hours, Million",0,0,0,2,0,0,2,"BRN"
"Brunei Darussalam",2013,"Kilowatt-hours, Million",0,0,0,2,0,0,2,"BRN"
"Bulgaria",2010,"Kilowatt-hours, Million",0,5693,15249,15,0,681,21638,"BGR"
"Bulgaria",2008,"Kilowatt-hours, Million",0,3277,15765,0,0,122,19164,"BGR"
"Bulgaria",1997,"Kilowatt-hours, Million",0,2936,17751,0,0,0,20687,"BGR"
"Bulgaria",1995,"Kilowatt-hours, Million",0,2314,17261,0,0,0,19575,"BGR"
"Bulgaria",2003,"Kilowatt-hours, Million",0,3301,17280,0,0,0,20581,"BGR"
"Bulgaria",2005,"Kilowatt-hours, Million",0,4730,18653,0,0,5,23388,"BGR"
"Bulgaria",2000,"Kilowatt-hours, Million",0,2952,18178,0,0,0,21130,"BGR"
"Bulgaria",2007,"Kilowatt-hours, Million",0,3234,14643,0,0,47,17924,"BGR"
"Bulgaria",2006,"Kilowatt-hours, Million",0,4579,19493,0,0,20,24092,"BGR"
"Bulgaria",1996,"Kilowatt-hours, Million",0,2919,18082,0,0,0,21001,"BGR"
"Bulgaria",2014,"Kilowatt-hours, Million",0,5163,15867,1252,0,1331,23613,"BGR"
"Bulgaria",1999,"Kilowatt-hours, Million",0,2984,15814,0,0,0,18798,"BGR"
"Bulgaria",2013,"Kilowatt-hours, Million",0,4795,14171,1361,0,1374,21701,"BGR"
"Bulgaria",2011,"Kilowatt-hours, Million",0,3691,16314,101,0,861,20967,"BGR"
"Bulgaria",2002,"Kilowatt-hours, Million",0,2704,20222,0,0,0,22926,"BGR"
"Bulgaria",2001,"Kilowatt-hours, Million",0,2172,19553,0,0,0,21725,"BGR"
"Bulgaria",2012,"Kilowatt-hours, Million",0,3976,15785,814,0,1221,21796,"BGR"
"Bulgaria",2004,"Kilowatt-hours, Million",0,3363,16815,0,0,1,20179,"BGR"
"Bulgaria",2009,"Kilowatt-hours, Million",0,4053,15256,3,0,237,19549,"BGR"
"Bulgaria",1998,"Kilowatt-hours, Million",0,3328,16899,0,0,0,20227,"BGR"
"Bulgaria",1994,"Kilowatt-hours, Million",0,1468,15335,0,0,0,16803,"BGR"
"Burkina Faso",2003,"Kilowatt-hours, Million",0,95.9,0,0,0,0,95.9,"BFA"
"Burkina Faso",2010,"Kilowatt-hours, Million",0,117.5,0,0,0,0,117.5,"BFA"
"Burkina Faso",2008,"Kilowatt-hours, Million",0,135.9,0,0,0,0,135.9,"BFA"
"Burkina Faso",2005,"Kilowatt-hours, Million",0,100.5,0,0,0,0,100.5,"BFA"
"Burkina Faso",2000,"Kilowatt-hours, Million",0,98.3,0,0,0,0,98.3,"BFA"
"Burkina Faso",2006,"Kilowatt-hours, Million",0,80.1,0,0,0,0,80.1,"BFA"
"Burkina Faso",1997,"Kilowatt-hours, Million",0,61.5,0,0,0,0,61.5,"BFA"
"Burkina Faso",2014,"Kilowatt-hours, Million",0,90.473,0,0,0,0,90.473,"BFA"
"Burkina Faso",2001,"Kilowatt-hours, Million",0,53.8,0,0,0,0,53.8,"BFA"
"Burkina Faso",2009,"Kilowatt-hours, Million",0,132.3,0,0,0,0,132.3,"BFA"
"Burkina Faso",2007,"Kilowatt-hours, Million",0,111,0,0,0,0,111,"BFA"
"Burkina Faso",2013,"Kilowatt-hours, Million",0,105.5,0,0,0,0,105.5,"BFA"
"Burkina Faso",2002,"Kilowatt-hours, Million",0,63.8,0,0,0,0,63.8,"BFA"
"Burkina Faso",2012,"Kilowatt-hours, Million",0,96.6,0,0,0,0,96.6,"BFA"
"Burkina Faso",1996,"Kilowatt-hours, Million",0,73.8,0,0,0,0,73.8,"BFA"
"Burkina Faso",1998,"Kilowatt-hours, Million",0,78.3,0,0,0,0,78.3,"BFA"
"Burkina Faso",1994,"Kilowatt-hours, Million",0,73,0,0,0,0,73,"BFA"
"Burkina Faso",1999,"Kilowatt-hours, Million",0,124.7,0,0,0,0,124.7,"BFA"
"Burkina Faso",2004,"Kilowatt-hours, Million",0,101.5,0,0,0,0,101.5,"BFA"
"Burkina Faso",1995,"Kilowatt-hours, Million",0,94,0,0,0,0,94,"BFA"
"Burkina Faso",2011,"Kilowatt-hours, Million",0,81.9,0,0,0,0,81.9,"BFA"
"Burundi",2009,"Kilowatt-hours, Million",0,116.778,0,0,0,0,116.778,"BDI"
"Burundi",2005,"Kilowatt-hours, Million",0,100.3,0,0,0,0,100.3,"BDI"
"Burundi",2000,"Kilowatt-hours, Million",0,99,0,0,0,0,99,"BDI"
"Burundi",2013,"Kilowatt-hours, Million",0,138.468,0,0,0,0,138.468,"BDI"
"Burundi",2004,"Kilowatt-hours, Million",0,91.6,0,0,0,0,91.6,"BDI"
"Burundi",1995,"Kilowatt-hours, Million",0,118,0,0,0,0,118,"BDI"
"Burundi",2008,"Kilowatt-hours, Million",0,111.789,0,0,0,0,111.789,"BDI"
"Burundi",2014,"Kilowatt-hours, Million",0,140.328,0,0,0,0,140.328,"BDI"
"Burundi",2006,"Kilowatt-hours, Million",0,93.3,0,0,0,0,93.3,"BDI"
"Burundi",2010,"Kilowatt-hours, Million",0,124.495,0,0,0,0,124.495,"BDI"
"Burundi",2001,"Kilowatt-hours, Million",0,115,0,0,0,0,115,"BDI"
"Burundi",1998,"Kilowatt-hours, Million",0,110,0,0,0,0,110,"BDI"
"Burundi",2003,"Kilowatt-hours, Million",0,101.5,0,0,0,0,101.5,"BDI"
"Burundi",2012,"Kilowatt-hours, Million",0,138.807,0,0,0,0,138.807,"BDI"
"Burundi",2002,"Kilowatt-hours, Million",0,127.3,0,0,0,0,127.3,"BDI"
"Burundi",1994,"Kilowatt-hours, Million",0,115,0,0,0,0,115,"BDI"
"Burundi",2011,"Kilowatt-hours, Million",0,128.246,0,0,0,0,128.246,"BDI"
"Burundi",1997,"Kilowatt-hours, Million",0,120,0,0,0,0,120,"BDI"
"Burundi",1999,"Kilowatt-hours, Million",0,98,0,0,0,0,98,"BDI"
"Burundi",2007,"Kilowatt-hours, Million",0,117.459,0,0,0,0,117.459,"BDI"
"Burundi",1996,"Kilowatt-hours, Million",0,118,0,0,0,0,118,"BDI"
"Côte d'Ivoire",2000,"Kilowatt-hours, Million",0,1764,0,0,0,0,1764,"CIV"
"Côte d'Ivoire",2008,"Kilowatt-hours, Million",0,1898,0,0,0,0,1898,"CIV"
"Côte d'Ivoire",2009,"Kilowatt-hours, Million",0,2131,0,0,0,0,2131,"CIV"
"Côte d'Ivoire",2012,"Kilowatt-hours, Million",0,1789,0,0,0,0,1789,"CIV"
"Côte d'Ivoire",2003,"Kilowatt-hours, Million",0,1832,0,0,0,0,1832,"CIV"
"Côte d'Ivoire",2013,"Kilowatt-hours, Million",0,1606,0,0,0,0,1606,"CIV"
"Côte d'Ivoire",2010,"Kilowatt-hours, Million",0,1618,0,0,0,0,1618,"CIV"
"Côte d'Ivoire",2014,"Kilowatt-hours, Million",0,1913,0,0,0,0,1913,"CIV"
"Côte d'Ivoire",1995,"Kilowatt-hours, Million",0,1727,0,0,0,0,1727,"CIV"
"Côte d'Ivoire",2005,"Kilowatt-hours, Million",0,1433,0,0,0,0,1433,"CIV"
"Côte d'Ivoire",1994,"Kilowatt-hours, Million",0,1257,0,0,0,0,1257,"CIV"
"Côte d'Ivoire",2011,"Kilowatt-hours, Million",0,1774,0,0,0,0,1774,"CIV"
"Côte d'Ivoire",1996,"Kilowatt-hours, Million",0,1775,0,0,0,0,1775,"CIV"
"Côte d'Ivoire",1997,"Kilowatt-hours, Million",0,1868,0,0,0,0,1868,"CIV"
"Côte d'Ivoire",2006,"Kilowatt-hours, Million",0,1510,0,0,0,0,1510,"CIV"
"Côte d'Ivoire",2002,"Kilowatt-hours, Million",0,1730,0,0,0,0,1730,"CIV"
"Côte d'Ivoire",1998,"Kilowatt-hours, Million",0,1377,0,0,0,0,1377,"CIV"
"Côte d'Ivoire",2001,"Kilowatt-hours, Million",0,1800,0,0,0,0,1800,"CIV"
"Côte d'Ivoire",2004,"Kilowatt-hours, Million",0,1748,0,0,0,0,1748,"CIV"
"Côte d'Ivoire",2007,"Kilowatt-hours, Million",0,1797,0,0,0,0,1797,"CIV"
"Côte d'Ivoire",1999,"Kilowatt-hours, Million",0,1754,0,0,0,0,1754,"CIV"
"Cabo Verde",2010,"Kilowatt-hours, Million",0,0,0,2.11,0,1.99,4.1,"CPV"
"Cabo Verde",2002,"Kilowatt-hours, Million",0,0,0,0,0,5.66,5.66,"CPV"
"Cabo Verde",2001,"Kilowatt-hours, Million",0,0,0,0,0,6.43,6.43,"CPV"
"Cabo Verde",2000,"Kilowatt-hours, Million",0,0,0,0,0,7.9,7.9,"CPV"
"Cabo Verde",2013,"Kilowatt-hours, Million",0,0,0,7.28,0,75.82,83.1,"CPV"
"Cabo Verde",2014,"Kilowatt-hours, Million",0,0,0,5.02,0,65.67,70.69,"CPV"
"Cabo Verde",2008,"Kilowatt-hours, Million",0,0,0,0,0,5.51,5.51,"CPV"
"Cabo Verde",1995,"Kilowatt-hours, Million",0,0,0,0,0,6.3,6.3,"CPV"
"Cabo Verde",2006,"Kilowatt-hours, Million",0,0,0,0,0,7.44,7.44,"CPV"
"Cabo Verde",1998,"Kilowatt-hours, Million",0,0,0,0,0,7.6,7.6,"CPV"
"Cabo Verde",2012,"Kilowatt-hours, Million",0,0,0,7.49,0,61.4,68.89,"CPV"
"Cabo Verde",2003,"Kilowatt-hours, Million",0,0,0,0,0,5.37,5.37,"CPV"
"Cabo Verde",2009,"Kilowatt-hours, Million",0,0,0,0,0,4.66,4.66,"CPV"
"Cabo Verde",1999,"Kilowatt-hours, Million",0,0,0,0,0,7.8,7.8,"CPV"
"Cabo Verde",1996,"Kilowatt-hours, Million",0,0,0,0,0,7.1,7.1,"CPV"
"Cabo Verde",2005,"Kilowatt-hours, Million",0,0,0,0,0,6.45,6.45,"CPV"
"Cabo Verde",1997,"Kilowatt-hours, Million",0,0,0,0,0,7.2,7.2,"CPV"
"Cabo Verde",1994,"Kilowatt-hours, Million",0,0,0,0,0,5.4,5.4,"CPV"
"Cabo Verde",2011,"Kilowatt-hours, Million",0,0,0,8.96,0,15.61,24.57,"CPV"
"Cabo Verde",2004,"Kilowatt-hours, Million",0,0,0,0,0,6.43,6.43,"CPV"
"Cabo Verde",2007,"Kilowatt-hours, Million",0,0,0,0,0,6.87,6.87,"CPV"
"Cambodia",2013,"Kilowatt-hours, Million",0,1016,0,3,0,0,1019,"KHM"
"Cambodia",2001,"Kilowatt-hours, Million",0,30,0,0,0,0,30,"KHM"
"Cambodia",2000,"Kilowatt-hours, Million",0,46,0,0,0,0,46,"KHM"
"Cambodia",1999,"Kilowatt-hours, Million",0,44,0,0,0,0,44,"KHM"
"Cambodia",2010,"Kilowatt-hours, Million",0,26,0,3,0,0,29,"KHM"
"Cambodia",2014,"Kilowatt-hours, Million",0,1852,0,3,0,0,1855,"KHM"
"Cambodia",2004,"Kilowatt-hours, Million",0,28,0,0,0,0,28,"KHM"
"Cambodia",1994,"Kilowatt-hours, Million",0,42,0,0,0,0,42,"KHM"
"Cambodia",2008,"Kilowatt-hours, Million",0,43,0,2,0,0,45,"KHM"
"Cambodia",2006,"Kilowatt-hours, Million",0,48,0,2,0,0,50,"KHM"
"Cambodia",1995,"Kilowatt-hours, Million",0,51,0,0,0,0,51,"KHM"
"Cambodia",1997,"Kilowatt-hours, Million",0,58,0,0,0,0,58,"KHM"
"Cambodia",2012,"Kilowatt-hours, Million",0,517,0,3,0,0,520,"KHM"
"Cambodia",2002,"Kilowatt-hours, Million",0,29,0,0,0,0,29,"KHM"
"Cambodia",2009,"Kilowatt-hours, Million",0,37,0,2,0,0,39,"KHM"
"Cambodia",1998,"Kilowatt-hours, Million",0,50,0,0,0,0,50,"KHM"
"Cambodia",2011,"Kilowatt-hours, Million",0,45,0,3,0,0,48,"KHM"
"Cambodia",2007,"Kilowatt-hours, Million",0,47,0,2,0,0,49,"KHM"
"Cambodia",2003,"Kilowatt-hours, Million",0,41,0,0,0,0,41,"KHM"
"Cambodia",1996,"Kilowatt-hours, Million",0,78,0,0,0,0,78,"KHM"
"Cambodia",2005,"Kilowatt-hours, Million",0,44,0,1,0,0,45,"KHM"
"Cameroon",1995,"Kilowatt-hours, Million",0,2753,0,0,0,0,2753,"CMR"
"Cameroon",2000,"Kilowatt-hours, Million",0,3442,0,0,0,0,3442,"CMR"
"Cameroon",2013,"Kilowatt-hours, Million",0,4855,0,0,0,0,4855,"CMR"
"Cameroon",2010,"Kilowatt-hours, Million",0,4260,0,0,0,0,4260,"CMR"
"Cameroon",1996,"Kilowatt-hours, Million",0,2868,0,0,0,0,2868,"CMR"
"Cameroon",2003,"Kilowatt-hours, Million",0,3528,0,0,0,0,3528,"CMR"
"Cameroon",1998,"Kilowatt-hours, Million",0,3116,0,0,0,0,3116,"CMR"
"Cameroon",2014,"Kilowatt-hours, Million",0,5068,0,0,0,0,5068,"CMR"
"Cameroon",2001,"Kilowatt-hours, Million",0,3474,0,0,0,0,3474,"CMR"
"Cameroon",2012,"Kilowatt-hours, Million",0,4599,0,0,0,0,4599,"CMR"
"Cameroon",2008,"Kilowatt-hours, Million",0,4232,0,0,0,0,4232,"CMR"
"Cameroon",1994,"Kilowatt-hours, Million",0,2688,0,0,0,0,2688,"CMR"
"Cameroon",2009,"Kilowatt-hours, Million",0,4016,0,0,0,0,4016,"CMR"
"Cameroon",2007,"Kilowatt-hours, Million",0,3847,0,0,0,0,3847,"CMR"
"Cameroon",2005,"Kilowatt-hours, Million",0,3772,0,0,0,0,3772,"CMR"
"Cameroon",2006,"Kilowatt-hours, Million",0,3892,0,0,0,0,3892,"CMR"
"Cameroon",2004,"Kilowatt-hours, Million",0,3920,0,0,0,0,3920,"CMR"
"Cameroon",2011,"Kilowatt-hours, Million",0,4397,0,0,0,0,4397,"CMR"
"Cameroon",1999,"Kilowatt-hours, Million",0,3334,0,0,0,0,3334,"CMR"
"Cameroon",2002,"Kilowatt-hours, Million",0,3182,0,0,0,0,3182,"CMR"
"Cameroon",1997,"Kilowatt-hours, Million",0,3092,0,0,0,0,3092,"CMR"
"Canada",2002,"Kilowatt-hours, Million",0,350665,75526,22,32,408,426653,"CAN"
"Canada",1996,"Kilowatt-hours, Million",0,355758,92767,6,32,62,448625,"CAN"
"Canada",1995,"Kilowatt-hours, Million",0,336034,97844,4,33,59,433974,"CAN"
"Canada",2013,"Kilowatt-hours, Million",0,391861,103439,1499,15,17963,514777,"CAN"
"Canada",2009,"Kilowatt-hours, Million",0,368762,90091,5,30,6641,465529,"CAN"
"Canada",2010,"Kilowatt-hours, Million",0,351461,90658,117,28,8724,450988,"CAN"
"Canada",2006,"Kilowatt-hours, Million",0,352963,97964,21,19,2473,453440,"CAN"
"Canada",2005,"Kilowatt-hours, Million",0,362031,92040,17,28,1567,455683,"CAN"
"Canada",2008,"Kilowatt-hours, Million",0,377561,96020,35,15,3788,477419,"CAN"
"Canada",1999,"Kilowatt-hours, Million",0,345874,73491,13,32,164,419574,"CAN"
"Canada",2001,"Kilowatt-hours, Million",0,333430,76695,19,32,337,410513,"CAN"
"Canada",2003,"Kilowatt-hours, Million",0,337556,74892,23,33,826,413330,"CAN"
"Canada",1998,"Kilowatt-hours, Million",0,332001,71511,10,32,62,403616,"CAN"
"Canada",2014,"Kilowatt-hours, Million",0,382574,107678,1756,16,22538,514562,"CAN"
"Canada",2007,"Kilowatt-hours, Million",0,367695,93482,26,23,3007,464233,"CAN"
"Canada",2012,"Kilowatt-hours, Million",0,380340,94862,319,27,11310,486858,"CAN"
"Canada",1994,"Kilowatt-hours, Million",0,329945,107834,3,33,59,437874,"CAN"
"Canada",2000,"Kilowatt-hours, Million",0,358620,72799,16,32,264,431731,"CAN"
"Canada",2011,"Kilowatt-hours, Million",0,375797,93589,260,26,10187,479859,"CAN"
"Canada",1997,"Kilowatt-hours, Million",0,350809,82528,7,32,62,433438,"CAN"
"Canada",2004,"Kilowatt-hours, Million",0,340946,90387,13,31,954,432331,"CAN"
"Central African Rep.",1996,"Kilowatt-hours, Million",0,82,0,0,0,0,82,"CAF"
"Central African Rep.",2002,"Kilowatt-hours, Million",0,83,0,0,0,0,83,"CAF"
"Central African Rep.",2001,"Kilowatt-hours, Million",0,83,0,0,0,0,83,"CAF"
"Central African Rep.",2006,"Kilowatt-hours, Million",0,140,0,0,0,0,140,"CAF"
"Central African Rep.",1995,"Kilowatt-hours, Million",0,81,0,0,0,0,81,"CAF"
"Central African Rep.",1999,"Kilowatt-hours, Million",0,84,0,0,0,0,84,"CAF"
"Central African Rep.",2013,"Kilowatt-hours, Million",0,155,0,0,0,0,155,"CAF"
"Central African Rep.",2008,"Kilowatt-hours, Million",0,137,0,0,0,0,137,"CAF"
"Central African Rep.",2009,"Kilowatt-hours, Million",0,136,0,0,0,0,136,"CAF"
"Central African Rep.",2003,"Kilowatt-hours, Million",0,84,0,0,0,0,84,"CAF"
"Central African Rep.",2011,"Kilowatt-hours, Million",0,147,0,0,0,0,147,"CAF"
"Central African Rep.",2014,"Kilowatt-hours, Million",0,157,0,0,0,0,157,"CAF"
"Central African Rep.",2012,"Kilowatt-hours, Million",0,150,0,0,0,0,150,"CAF"
"Central African Rep.",2004,"Kilowatt-hours, Million",0,125,0,0,0,0,125,"CAF"
"Central African Rep.",2000,"Kilowatt-hours, Million",0,84,0,0,0,0,84,"CAF"
"Central African Rep.",1994,"Kilowatt-hours, Million",0,80,0,0,0,0,80,"CAF"
"Central African Rep.",2007,"Kilowatt-hours, Million",0,137,0,0,0,0,137,"CAF"
"Central African Rep.",1998,"Kilowatt-hours, Million",0,82,0,0,0,0,82,"CAF"
"Central African Rep.",2010,"Kilowatt-hours, Million",0,135,0,0,0,0,135,"CAF"
"Central African Rep.",2005,"Kilowatt-hours, Million",0,134,0,0,0,0,134,"CAF"
"Central African Rep.",1997,"Kilowatt-hours, Million",0,82,0,0,0,0,82,"CAF"
"Chile",1996,"Kilowatt-hours, Million",0,16841,0,0,0,0,16841,"CHL"
"Chile",2001,"Kilowatt-hours, Million",0,21003,0,0,0,7,21010,"CHL"
"Chile",2009,"Kilowatt-hours, Million",0,25296,0,0,0,79,25375,"CHL"
"Chile",2003,"Kilowatt-hours, Million",0,21674,0,0,0,7,21681,"CHL"
